gene1.1	gene1_v1.1
gene_c4_20560V3.1	gene_c4_20560V1.1
gene_c4_20570V3.1	gene_c4_20570V1.1
gene_c4_20580V3.1	gene_c4_20580V1.1
gene_c4_20601V3.1	
gene_c4_20610V3.1	gene_c4_20610V1.1
gene_c4_20623V3.1	
gene_c4_20630V3.1	gene_c4_20630V1.1
gene_c4_20640V3.1	gene_c4_20640V1.1
gene_c4_20660V3.1	gene_c4_20660V1.1
gene_c4_20665V3.1	
gene_c4_20700V3.1	gene_c4_20700V1.1
gene_c4_20710V3.1	gene_c4_20710V1.1
gene_c4_20740V3.1	gene_c4_20740V1.1
gene_c4_20750V3.1	gene_c4_20750V1.1
gene_c4_20771V3.1	
gene_c4_20780V3.1	gene_c4_20780V1.1
gene_c4_20840V3.1	gene_c4_20840V1.1
gene_c4_20850V3.1	gene_c4_20850V1.1
gene_c4_20860V3.1	gene_c4_20860V1.1
gene_c4_20870V3.1	gene_c4_20870V1.1
gene_c4_20890V3.1	gene_c4_20890V1.1
gene_c4_20900V3.1	gene_c4_20900V1.1
gene_c4_2090V3.1	gene_c4_2090V1.1
gene_c4_20930V3.1	gene_c4_20930V1.1
gene_c4_20940V3.1	gene_c4_20940V1.1
gene_c4_20960V3.1	gene_c4_20960V1.1
gene_c4_20970V3.1	gene_c4_20970V1.1
gene_c4_20984V3.1	
gene_c4_21000V3.1	gene_c4_21000V1.1
gene_c4_2100V3.1	gene_c4_2100V1.1
gene_c4_21030V3.1	
gene_c4_21040V3.1	gene_c4_21040V1.1
gene_c4_21050V3.1	gene_c4_21050V1.1
gene_c4_21070V3.1	gene_c4_21070V1.1
gene_c4_21080V3.1	gene_c4_21080V1.1
gene_c4_210V3.1	gene_c4_210V1.1
gene_c4_21105V3.1	
gene_c4_2110V3.1	gene_c4_2110V1.1
gene_c4_21110V3.1	gene_c4_21110V1.1
gene_c4_21130V3.1	gene_c4_21130V1.1
gene_c4_21140V3.1	gene_c4_21140V1.1
gene_c4_21170V3.1	
gene_c4_21180V3.1	
gene_c4_21200V3.1	gene_c4_21200V1.1
gene_c4_2120V3.1	gene_c4_2120V1.1
gene_c4_21230V3.1	gene_c4_21230V1.1
gene_c4_21240V3.1	gene_c4_21240V1.1
gene_c4_21250V3.1	gene_c4_21250V1.1
gene_c4_21260V3.1	gene_c4_21260V1.1
gene_c4_21280V3.1	gene_c4_21280V1.1
gene_c4_2130V3.1	gene_c4_2130V1.1
gene_c4_21320V3.1	gene_c4_21320V1.1
gene_c4_21340V3.1	gene_c4_21340V1.1
gene_c4_21350V3.1	gene_c4_21350V1.1
gene_c4_21359V3.1	
gene_c4_21380V3.1	gene_c4_21380V1.1
gene_c4_21400V3.1	gene_c4_21400V1.1
gene_c4_21409V3.1	
gene_c4_21410V3.1	gene_c4_21410V1.1
gene_c4_21420V3.1	gene_c4_21420V1.1
gene_c4_21450V3.1	gene_c4_21450V1.1
gene_c4_21460V3.1	gene_c4_21460V1.1
gene_c4_21480V3.1	gene_c4_21480V1.1
gene_c4_21490V3.1	gene_c4_21490V1.1
gene_c4_21500V3.1	gene_c4_21500V1.1
gene_c4_2150V3.1	gene_c4_2150V1.1
gene_c4_21510V3.1	gene_c4_21510V1.1
gene_c4_21520V3.1	gene_c4_21520V1.1
gene_c4_21530V3.1	gene_c4_21530V1.1
gene_c4_21550V3.1	gene_c4_21550V1.1
gene_c4_21590V3.1	gene_c4_21590V1.1
gene_c4_2160V3.1	gene_c4_2160V1.1
gene_c4_21620V3.1	
gene_c4_21630V3.1	gene_c4_21630V1.1
gene_c4_21639V3.1	
gene_c4_21680V3.1	gene_c4_21680V1.1
gene_c4_21690V3.1	gene_c4_21690V1.1
gene_c4_21750V3.1	gene_c4_21750V1.1
gene_c4_21820V3.1	gene_c4_21820V1.1
gene_c4_21841V3.1	
gene_c4_21860V3.1	gene_c4_21860V1.1
gene_c4_21870V3.1	gene_c4_21870V1.1
gene_c4_21900V3.1	gene_c4_21900V1.1
gene_c4_21910V3.1	gene_c4_21910V1.1
gene_c4_21920V3.1	gene_c4_21920V1.1
gene_c4_21940V3.1	gene_c4_21940V1.1
gene_c4_21960V3.1	gene_c4_21960V1.1
gene_c4_21970V3.1	gene_c4_21970V1.1
gene_c4_21990V3.1	gene_c4_21990V1.1
gene_c4_22010V3.1	gene_c4_22010V1.1
gene_c4_22080V3.1	gene_c4_22080V1.1
gene_c4_22100V3.1	gene_c4_22100V1.1
gene_c4_22130V3.1	gene_c4_22130V1.1
gene_c4_22140V3.1	gene_c4_22140V1.1
gene_c4_22160V3.1	gene_c4_22160V1.1
gene_c4_22170V3.1	gene_c4_22170V1.1
gene_c4_22180V3.1	gene_c4_22180V1.1
gene_c4_22190V3.1	gene_c4_22190V1.1
gene_c4_22240V3.1	gene_c4_22240V1.1
gene_c4_2230V3.1	gene_c4_2230V1.1
gene_c4_22329V3.1	
gene_c4_22330V3.1	gene_c4_22330V1.1
gene_c4_22420V3.1	gene_c4_22420V1.1
gene_c4_22430V3.1	gene_c4_22430V1.1
gene_c4_22440V3.1	gene_c4_22440V1.1
gene_c4_22450V3.1	gene_c4_22450V1.1
gene_c4_22490V3.1	gene_c4_22490V1.1
gene_c4_22500V3.1	gene_c4_22500V1.1
gene_c4_2250V3.1	gene_c4_2250V1.1
gene_c4_22510V3.1	gene_c4_22510V1.1
gene_c4_22520V3.1	gene_c4_22520V1.1
gene_c4_22549V3.1	
gene_c4_22550V3.1	gene_c4_22550V1.1
gene_c4_22560V3.1	gene_c4_22560V1.1
gene_c4_22590V3.1	gene_c4_22590V1.1
gene_c4_2260V3.1	gene_c4_2260V1.1
gene_c4_22630V3.1	
gene_c4_2263V3.1	
gene_c4_22670V3.1	gene_c4_22670V1.1
gene_c4_22680V3.1	gene_c4_22680V1.1
gene_c4_22690V3.1	gene_c4_22690V1.1
gene_c4_2270V3.1	gene_c4_2270V1.1
gene_c4_22712V3.1	
gene_c4_2280V3.1	gene_c4_2280V1.1
gene_c4_22810V3.1	gene_c4_22810V1.1
gene_c4_22830V3.1	gene_c4_22830V1.1
gene_c4_22850V3.1	
gene_c4_22880V3.1	gene_c4_22880V1.1
gene_c4_22890V3.1	
gene_c4_2290V3.1	gene_c4_2290V1.1
gene_c4_22920V3.1	gene_c4_22920V1.1
gene_c4_22940V3.1	gene_c4_22940V1.1
gene_c4_22960V3.1	gene_c4_22960V1.1
gene_c4_22990V3.1	gene_c4_22990V1.1
gene_c4_23000V3.1	gene_c4_23000V1.1
gene_c4_2301V3.1	
gene_c4_23020V3.1	gene_c4_23020V1.1
gene_c4_23050V3.1	gene_c4_23050V1.1
gene_c4_23060V3.1	gene_c4_23060V1.1
gene_c4_23090V3.1	gene_c4_23090V1.1
gene_c4_23110V3.1	gene_c4_23110V1.1
gene_c4_23120V3.1	gene_c4_23120V1.1
gene_c4_23130V3.1	gene_c4_23130V1.1
gene_c4_23140V3.1	gene_c4_23140V1.1
gene_c4_23150V3.1	gene_c4_23150V1.1
gene_c4_23170V3.1	gene_c4_23170V1.1
gene_c4_23200V3.1	gene_c4_23200V1.1
gene_c4_23210V3.1	gene_c4_23210V1.1
gene_c4_23310V3.1	
gene_c4_23320V3.1	gene_c4_23320V1.1
gene_c4_23339V3.1	
gene_c4_23360V3.1	gene_c4_23360V1.1
gene_c4_23370V3.1	gene_c4_23370V1.1
gene_c4_23380V3.1	gene_c4_23380V1.1
gene_c4_23400V3.1	gene_c4_23400V1.1
gene_c4_23450V3.1	gene_c4_23450V1.1
gene_c4_23480V3.1	gene_c4_23480V1.1
gene_c4_23490V3.1	gene_c4_23490V1.1
gene_c4_23500V3.1	gene_c4_23500V1.1
gene_c4_2350V3.1	gene_c4_2350V1.1
gene_c4_23520V3.1	gene_c4_23520V1.1
gene_c4_23540V3.1	gene_c4_23540V1.1
gene_c4_23550V3.1	gene_c4_23550V1.1
gene_c4_23560V3.1	gene_c4_23560V1.1
gene_c4_23580V3.1	gene_c4_23580V1.1
gene_c4_23600V3.1	gene_c4_23600V1.1
gene_c4_23630V3.1	gene_c4_23630V1.1
gene_c4_23640V3.1	gene_c4_23640V1.1
gene_c4_23690V3.1	gene_c4_23690V1.1
gene_c4_23700V3.1	
gene_c4_23710V3.1	gene_c4_23710V1.1
gene_c4_23720V3.1	gene_c4_23720V1.1
gene_c4_23740V3.1	gene_c4_23740V1.1
gene_c4_23750V3.1	gene_c4_23750V1.1
gene_c4_23770V3.1	gene_c4_23770V1.1
gene_c4_23790V3.1	gene_c4_23790V1.1
gene_c4_2380V3.1	gene_c4_2380V1.1
gene_c4_23850V3.1	gene_c4_23850V1.1
gene_c4_23860V3.1	gene_c4_23860V1.1
gene_c4_23880V3.1	gene_c4_23880V1.1
gene_c4_23890V3.1	gene_c4_23890V1.1
gene_c4_23900V3.1	gene_c4_23900V1.1
gene_c4_2390V3.1	gene_c4_2390V1.1
gene_c4_23930V3.1	gene_c4_23930V1.1
gene_c4_23970V3.1	gene_c4_23970V1.1
gene_c4_23980V3.1	gene_c4_23980V1.1
gene_c4_24010V3.1	gene_c4_24010V1.1
gene_c4_24020V3.1	gene_c4_24020V1.1
gene_c4_24030V3.1	gene_c4_24030V1.1
gene_c4_24040V3.1	gene_c4_24040V1.1
gene_c4_2410V3.1	gene_c4_2410V1.1
gene_c4_24130V3.1	gene_c4_24130V1.1
gene_c4_24140V3.1	gene_c4_24140V1.1
gene_c4_24240V3.1	gene_c4_24240V1.1
gene_c4_24270V3.1	gene_c4_24270V1.1
gene_c4_24280V3.1	gene_c4_24280V1.1
gene_c4_24300V3.1	gene_c4_24300V1.1
gene_c4_24310V3.1	
gene_c4_24330V3.1	gene_c4_24330V1.1
gene_c4_24340V3.1	gene_c4_24340V1.1
gene_c4_24350V3.1	gene_c4_24350V1.1
gene_c4_24360V3.1	gene_c4_24360V1.1
gene_c4_24380V3.1	gene_c4_24380V1.1
gene_c4_24390V3.1	gene_c4_24390V1.1
gene_c4_24410V3.1	gene_c4_24410V1.1
gene_c4_24414V3.1	
gene_c4_24420V3.1	gene_c4_24420V1.1
gene_c4_24430V3.1	gene_c4_24430V1.1
gene_c4_24440V3.1	gene_c4_24440V1.1
gene_c4_24450V3.1	gene_c4_24450V1.1
gene_c4_24470V3.1	gene_c4_24470V1.1
gene_c4_24480V3.1	gene_c4_24480V1.1
gene_c4_24490V3.1	gene_c4_24490V1.1
gene_c4_2450V3.1	gene_c4_2450V1.1
gene_c4_24510V3.1	
gene_c4_24580V3.1	gene_c4_24580V1.1
gene_c4_24610V3.1	gene_c4_24610V1.1
gene_c4_24620V3.1	gene_c4_24620V1.1
gene_c4_24640V3.1	gene_c4_24640V1.1
gene_c4_24650V3.1	gene_c4_24650V1.1
gene_c4_24670V3.1	gene_c4_24670V1.1
gene_c4_24690V3.1	gene_c4_24690V1.1
gene_c4_24700V3.1	gene_c4_24700V1.1
gene_c4_24710V3.1	gene_c4_24710V1.1
gene_c4_24780V3.1	
gene_c4_24790V3.1	gene_c4_24790V1.1
gene_c4_24810V3.1	gene_c4_24810V1.1
gene_c4_24900V3.1	gene_c4_24900V1.1
gene_c4_24920V3.1	
gene_c4_24930V3.1	gene_c4_24930V1.1
gene_c4_24940V3.1	gene_c4_24940V1.1
gene_c4_24950V3.1	gene_c4_24950V1.1
gene_c4_24960V3.1	gene_c4_24960V1.1
gene_c4_24970V3.1	gene_c4_24970V1.1
gene_c4_24980V3.1	gene_c4_24980V1.1
gene_c4_25000V3.1	gene_c4_25000V1.1
gene_c4_2500V3.1	
gene_c4_25010V3.1	gene_c4_25010V1.1
gene_c4_25050V3.1	gene_c4_25050V1.1
gene_c4_25090V3.1	gene_c4_25090V1.1
gene_c4_25100V3.1	gene_c4_25100V1.1
gene_c4_25120V3.1	gene_c4_25120V1.1
gene_c4_25130V3.1	gene_c4_25130V1.1
gene_c4_25132V3.1	
gene_c4_25160V3.1	gene_c4_25160V1.1
gene_c4_25170V3.1	gene_c4_25170V1.1
gene_c4_25180V3.1	
gene_c4_25200V3.1	gene_c4_25200V1.1
gene_c4_2520V3.1	gene_c4_2520V1.1
gene_c4_25210V3.1	gene_c4_25210V1.1
gene_c4_25250V3.1	gene_c4_25250V1.1
gene_c4_2530V3.1	gene_c4_2530V1.1
gene_c4_25310V3.1	gene_c4_25310V1.1
gene_c4_25340V3.1	gene_c4_25340V1.1
gene_c4_25350V3.1	gene_c4_25350V1.1
gene_c4_25360V3.1	gene_c4_25360V1.1
gene_c4_25380V3.1	gene_c4_25380V1.1
gene_c4_25396V3.1	
gene_c4_25403V3.1	
gene_c4_25410V3.1	gene_c4_25410V1.1
gene_c4_25420V3.1	gene_c4_25420V1.1
gene_c4_25441V3.1	
gene_c4_25450V3.1	gene_c4_25450V1.1
gene_c4_25460V3.1	gene_c4_25460V1.1
gene_c4_25490V3.1	
gene_c4_2550V3.1	gene_c4_2550V1.1
gene_c4_25520V3.1	gene_c4_25520V1.1
gene_c4_25540V3.1	gene_c4_25540V1.1
gene_c4_25580V3.1	gene_c4_25580V1.1
gene_c4_25600V3.1	gene_c4_25600V1.1
gene_c4_25610V3.1	gene_c4_25610V1.1
gene_c4_25660V3.1	gene_c4_25660V1.1
gene_c4_25680V3.1	gene_c4_25680V1.1
gene_c4_25720V3.1	gene_c4_25720V1.1
gene_c4_25730V3.1	gene_c4_25730V1.1
gene_c4_25740V3.1	gene_c4_25740V1.1
gene_c4_25750V3.1	gene_c4_25750V1.1
gene_c4_25760V3.1	gene_c4_25760V1.1
gene_c4_25770V3.1	gene_c4_25770V1.1
gene_c4_25780V3.1	gene_c4_25780V1.1
gene_c4_25789V3.1	
gene_c4_25800V3.1	gene_c4_25800V1.1
gene_c4_25820V3.1	gene_c4_25820V1.1
gene_c4_25840V3.1	gene_c4_25840V1.1
gene_c4_25900V3.1	gene_c4_25900V1.1
gene_c4_2590V3.1	gene_c4_2590V1.1
gene_c4_25950V3.1	gene_c4_25950V1.1
gene_c4_25960V3.1	gene_c4_25960V1.1
gene_c4_25970V3.1	gene_c4_25970V1.1
gene_c4_25980V3.1	gene_c4_25980V1.1
gene_c4_25990V3.1	gene_c4_25990V1.1
gene_c4_26000V3.1	gene_c4_26000V1.1
gene_c4_26010V3.1	gene_c4_26010V1.1
gene_c4_26030V3.1	
gene_c4_26040V3.1	
gene_c4_26050V3.1	gene_c4_26050V1.1
gene_c4_26051V3.1	
gene_c4_26070V3.1	gene_c4_26070V1.1
gene_c4_260V3.1	gene_c4_260V1.1
gene_c4_2620V3.1	gene_c4_2620V1.1
gene_c4_26220V3.1	gene_c4_26220V1.1
gene_c4_26240V3.1	gene_c4_26240V1.1
gene_c4_26250V3.1	gene_c4_26250V1.1
gene_c4_26270V3.1	gene_c4_26270V1.1
gene_c4_26280V3.1	gene_c4_26280V1.1
gene_c4_26290V3.1	gene_c4_26290V1.1
gene_c4_2630V3.1	gene_c4_2630V1.1
gene_c4_26380V3.1	gene_c4_26380V1.1
gene_c4_2640V3.1	gene_c4_2640V1.1
gene_c4_26450V3.1	gene_c4_26450V1.1
gene_c4_26460V3.1	gene_c4_26460V1.1
gene_c4_2660V3.1	gene_c4_2660V1.1
gene_c4_26620V3.1	gene_c4_26620V1.1
gene_c4_26640V3.1	gene_c4_26640V1.1
gene_c4_26740V3.1	gene_c4_26740V1.1
gene_c4_26780V3.1	gene_c4_26780V1.1
gene_c4_2680V3.1	gene_c4_2680V1.1
gene_c4_26850V3.1	gene_c4_26850V1.1
gene_c4_26860V3.1	gene_c4_26860V1.1
gene_c4_26880V3.1	gene_c4_26880V1.1
gene_c4_26900V3.1	gene_c4_26900V1.1
gene_c4_2690V3.1	gene_c4_2690V1.1
gene_c4_26980V3.1	gene_c4_26980V1.1
gene_c4_26990V3.1	gene_c4_26990V1.1
gene_c4_2699V3.1	
gene_c4_270V3.1	gene_c4_270V1.1
gene_c4_27100V3.1	gene_c4_27100V1.1
gene_c4_27110V3.1	gene_c4_27110V1.1
gene_c4_27120V3.1	gene_c4_27120V1.1
gene_c4_27130V3.1	gene_c4_27130V1.1
gene_c4_27140V3.1	gene_c4_27140V1.1
gene_c4_27220V3.1	gene_c4_27220V1.1
gene_c4_27230V3.1	gene_c4_27230V1.1
gene_c4_27250V3.1	gene_c4_27250V1.1
gene_c4_27270V3.1	gene_c4_27270V1.1
gene_c4_27280V3.1	gene_c4_27280V1.1
gene_c4_27290V3.1	gene_c4_27290V1.1
gene_c4_27300V3.1	gene_c4_27300V1.1
gene_c4_27310V3.1	gene_c4_27310V1.1
gene_c4_27320V3.1	gene_c4_27320V1.1
gene_c4_27350V3.1	gene_c4_27350V1.1
gene_c4_27370V3.1	gene_c4_27370V1.1
gene_c4_27371V3.1	
gene_c4_27380V3.1	gene_c4_27380V1.1
gene_c4_27400V3.1	gene_c4_27400V1.1
gene_c4_27410V3.1	gene_c4_27410V1.1
gene_c4_27440V3.1	gene_c4_27440V1.1
gene_c4_27460V3.1	gene_c4_27460V1.1
gene_c4_27470V3.1	gene_c4_27470V1.1
gene_c4_27500V3.1	gene_c4_27500V1.1
gene_c4_27520V3.1	gene_c4_27520V1.1
gene_c4_27530V3.1	gene_c4_27530V1.1
gene_c4_27540V3.1	gene_c4_27540V1.1
gene_c4_27548V3.1	
gene_c4_27560V3.1	gene_c4_27560V1.1
gene_c4_27580V3.1	gene_c4_27580V1.1
gene_c4_27598V3.1	
gene_c4_27630V3.1	gene_c4_27630V1.1
gene_c4_27650V3.1	gene_c4_27650V1.1
gene_c4_27660V3.1	gene_c4_27660V1.1
gene_c4_27680V3.1	gene_c4_27680V1.1
gene_c4_27700V3.1	gene_c4_27700V1.1
gene_c4_27710V3.1	gene_c4_27710V1.1
gene_c4_27720V3.1	gene_c4_27720V1.1
gene_c4_27730V3.1	gene_c4_27730V1.1
gene_c4_27740V3.1	gene_c4_27740V1.1
gene_c4_27749V3.1	
gene_c4_27760V3.1	gene_c4_27760V1.1
gene_c4_27780V3.1	gene_c4_27780V1.1
gene_c4_27790V3.1	gene_c4_27790V1.1
gene_c4_27860V3.1	gene_c4_27860V1.1
gene_c4_27870V3.1	gene_c4_27870V1.1
gene_c4_27890V3.1	gene_c4_27890V1.1
gene_c4_27900V3.1	gene_c4_27900V1.1
gene_c4_27930V3.1	
gene_c4_27940V3.1	gene_c4_27940V1.1
gene_c4_27949V3.1	
gene_c4_27950V3.1	gene_c4_27950V1.1
gene_c4_27971V3.1	
gene_c4_27990V3.1	gene_c4_27990V1.1
gene_c4_28000V3.1	gene_c4_28000V1.1
gene_c4_2800V3.1	gene_c4_2800V1.1
gene_c4_28010V3.1	gene_c4_28010V1.1
gene_c4_28040V3.1	gene_c4_28040V1.1
gene_c4_28048V3.1	
gene_c4_28050V3.1	gene_c4_28050V1.1
gene_c4_28070V3.1	
gene_c4_28080V3.1	gene_c4_28080V1.1
gene_c4_28090V3.1	gene_c4_28090V1.1
gene_c4_28100V3.1	gene_c4_28100V1.1
gene_c4_2810V3.1	gene_c4_2810V1.1
gene_c4_28110V3.1	gene_c4_28110V1.1
gene_c4_28120V3.1	gene_c4_28120V1.1
gene_c4_28130V3.1	gene_c4_28130V1.1
gene_c4_28140V3.1	gene_c4_28140V1.1
gene_c4_28160V3.1	gene_c4_28160V1.1
gene_c4_28170V3.1	gene_c4_28170V1.1
gene_c4_2820V3.1	gene_c4_2820V1.1
gene_c4_28210V3.1	gene_c4_28210V1.1
gene_c4_28220V3.1	gene_c4_28220V1.1
gene_c4_28230V3.1	gene_c4_28230V1.1
gene_c4_28250V3.1	gene_c4_28250V1.1
gene_c4_28270V3.1	gene_c4_28270V1.1
gene_c4_28281V3.1	
gene_c4_28290V3.1	gene_c4_28290V1.1
gene_c4_28300V3.1	gene_c4_28300V1.1
gene_c4_2830V3.1	gene_c4_2830V1.1
gene_c4_28320V3.1	
gene_c4_28370V3.1	gene_c4_28370V1.1
gene_c4_28390V3.1	gene_c4_28390V1.1
gene_c4_28400V3.1	gene_c4_28400V1.1
gene_c4_2840V3.1	gene_c4_2840V1.1
gene_c4_28410V3.1	gene_c4_28410V1.1
gene_c4_28420V3.1	gene_c4_28420V1.1
gene_c4_28430V3.1	gene_c4_28430V1.1
gene_c4_28440V3.1	gene_c4_28440V1.1
gene_c4_28450V3.1	gene_c4_28450V1.1
gene_c4_28500V3.1	gene_c4_28500V1.1
gene_c4_2860V3.1	gene_c4_2860V1.1
gene_c4_28620V3.1	
gene_c4_28680V3.1	gene_c4_28680V1.1
gene_c4_28740V3.1	gene_c4_28740V1.1
gene_c4_28750V3.1	gene_c4_28750V1.1
gene_c4_28770V3.1	gene_c4_28770V1.1
gene_c4_28800V3.1	gene_c4_28800V1.1
gene_c4_2880V3.1	gene_c4_2880V1.1
gene_c4_28828V3.1	
gene_c4_28860V3.1	gene_c4_28860V1.1
gene_c4_28870V3.1	gene_c4_28870V1.1
gene_c4_28940V3.1	gene_c4_28940V1.1
gene_c4_28946V3.1	
gene_c4_28950V3.1	gene_c4_28950V1.1
gene_c4_28960V3.1	gene_c4_28960V1.1
gene_c4_28970V3.1	gene_c4_28970V1.1
gene_c4_28972V3.1	
gene_c4_28980V3.1	gene_c4_28980V1.1
gene_c4_29000V3.1	gene_c4_29000V1.1
gene_c4_29040V3.1	gene_c4_29040V1.1
gene_c4_29120V3.1	gene_c4_29120V1.1
gene_c4_29130V3.1	gene_c4_29130V1.1
gene_c4_29150V3.1	gene_c4_29150V1.1
gene_c4_29200V3.1	gene_c4_29200V1.1
gene_c4_29270V3.1	gene_c4_29270V1.1
gene_c4_29300V3.1	gene_c4_29300V1.1
gene_c4_29330V3.1	gene_c4_29330V1.1
gene_c4_29350V3.1	gene_c4_29350V1.1
gene_c4_29360V3.1	gene_c4_29360V1.1
gene_c4_29379V3.1	
gene_c4_29410V3.1	gene_c4_29410V1.1
gene_c4_29419V3.1	
gene_c4_29440V3.1	gene_c4_29440V1.1
gene_c4_29450V3.1	gene_c4_29450V1.1
gene_c4_29460V3.1	gene_c4_29460V1.1
gene_c4_29470V3.1	gene_c4_29470V1.1
gene_c4_2950V3.1	gene_c4_2950V1.1
gene_c4_29510V3.1	gene_c4_29510V1.1
gene_c4_29550V3.1	gene_c4_29550V1.1
gene_c4_29560V3.1	gene_c4_29560V1.1
gene_c4_29570V3.1	gene_c4_29570V1.1
gene_c4_29580V3.1	
gene_c4_29590V3.1	gene_c4_29590V1.1
gene_c4_29600V3.1	gene_c4_29600V1.1
gene_c4_2960V3.1	gene_c4_2960V1.1
gene_c4_2961V3.1	
gene_c4_29630V3.1	gene_c4_29630V1.1
gene_c4_29750V3.1	gene_c4_29750V1.1
gene_c4_29760V3.1	gene_c4_29760V1.1
gene_c4_29800V3.1	gene_c4_29800V1.1
gene_c4_29810V3.1	gene_c4_29810V1.1
gene_c4_29820V3.1	gene_c4_29820V1.1
gene_c4_29830V3.1	gene_c4_29830V1.1
gene_c4_29840V3.1	gene_c4_29840V1.1
gene_c4_29860V3.1	gene_c4_29860V1.1
gene_c4_29870V3.1	gene_c4_29870V1.1
gene_c4_29890V3.1	gene_c4_29890V1.1
gene_c4_2990V3.1	gene_c4_2990V1.1
gene_c4_29910V3.1	gene_c4_29910V1.1
gene_c4_29920V3.1	gene_c4_29920V1.1
gene_c4_29930V3.1	gene_c4_29930V1.1
gene_c4_29940V3.1	gene_c4_29940V1.1
gene_c4_29960V3.1	gene_c4_29960V1.1
gene_c4_29970V3.1	gene_c4_29970V1.1
gene_c4_30010V3.1	gene_c4_30010V1.1
gene_c4_30018V3.1	
gene_c4_30040V3.1	gene_c4_30040V1.1
gene_c4_30060V3.1	gene_c4_30060V1.1
gene_c4_30070V3.1	gene_c4_30070V1.1
gene_c4_30080V3.1	gene_c4_30080V1.1
gene_c4_30220V3.1	gene_c4_30220V1.1
gene_c4_30240V3.1	gene_c4_30240V1.1
gene_c4_30300V3.1	gene_c4_30300V1.1
gene_c4_30310V3.1	gene_c4_30310V1.1
gene_c4_30330V3.1	gene_c4_30330V1.1
gene_c4_30340V3.1	gene_c4_30340V1.1
gene_c4_30390V3.1	gene_c4_30390V1.1
gene_c4_30400V3.1	gene_c4_30400V1.1
gene_c4_30410V3.1	gene_c4_30410V1.1
gene_c4_30420V3.1	gene_c4_30420V1.1
gene_c4_30500V3.1	gene_c4_30500V1.1
gene_c4_3050V3.1	gene_c4_3050V1.1
gene_c4_30510V3.1	gene_c4_30510V1.1
gene_c4_30520V3.1	gene_c4_30520V1.1
gene_c4_30530V3.1	gene_c4_30530V1.1
gene_c4_30547V3.1	
gene_c4_30558V3.1	
gene_c4_30600V3.1	gene_c4_30600V1.1
gene_c4_3060V3.1	gene_c4_3060V1.1
gene_c4_30620V3.1	gene_c4_30620V1.1
gene_c4_30630V3.1	gene_c4_30630V1.1
gene_c4_30650V3.1	gene_c4_30650V1.1
gene_c4_30670V3.1	gene_c4_30670V1.1
gene_c4_30689V3.1	
gene_c4_30697V3.1	
gene_c4_30710V3.1	gene_c4_30710V1.1
gene_c4_30730V3.1	gene_c4_30730V1.1
gene_c4_30740V3.1	gene_c4_30740V1.1
gene_c4_30759V3.1	
gene_c4_30790V3.1	gene_c4_30790V1.1
gene_c4_30860V3.1	gene_c4_30860V1.1
gene_c4_30870V3.1	gene_c4_30870V1.1
gene_c4_3090V3.1	gene_c4_3090V1.1
gene_c4_30930V3.1	gene_c4_30930V1.1
gene_c4_30950V3.1	gene_c4_30950V1.1
gene_c4_31000V3.1	gene_c4_31000V1.1
gene_c4_3100V3.1	gene_c4_3100V1.1
gene_c4_31020V3.1	gene_c4_31020V1.1
gene_c4_31030V3.1	gene_c4_31030V1.1
gene_c4_31050V3.1	gene_c4_31050V1.1
gene_c4_31070V3.1	gene_c4_31070V1.1
gene_c4_31149V3.1	
gene_c4_31180V3.1	gene_c4_31180V1.1
gene_c4_3120V3.1	gene_c4_3120V1.1
gene_c4_31210V3.1	gene_c4_31210V1.1
gene_c4_31220V3.1	gene_c4_31220V1.1
gene_c4_31230V3.1	gene_c4_31230V1.1
gene_c4_31240V3.1	gene_c4_31240V1.1
gene_c4_31290V3.1	gene_c4_31290V1.1
gene_c4_31303V3.1	
gene_c4_31307V3.1	
gene_c4_31330V3.1	gene_c4_31330V1.1
gene_c4_31371V3.1	
gene_c4_3140V3.1	gene_c4_3140V1.1
gene_c4_31430V3.1	gene_c4_31430V1.1
gene_c4_31450V3.1	gene_c4_31450V1.1
gene_c4_31456V3.1	
gene_c4_31477V3.1	
gene_c4_31500V3.1	gene_c4_31500V1.1
gene_c4_3150V3.1	gene_c4_3150V1.1
gene_c4_31530V3.1	gene_c4_31530V1.1
gene_c4_31561V3.1	
gene_c4_31580V3.1	gene_c4_31580V1.1
gene_c4_31590V3.1	gene_c4_31590V1.1
gene_c4_3160V3.1	gene_c4_3160V1.1
gene_c4_31630V3.1	gene_c4_31630V1.1
gene_c4_31660V3.1	gene_c4_31660V1.1
gene_c4_31670V3.1	gene_c4_31670V1.1
gene_c4_31680V3.1	gene_c4_31680V1.1
gene_c4_31690V3.1	gene_c4_31690V1.1
gene_c4_31700V3.1	gene_c4_31700V1.1
gene_c4_3170V3.1	gene_c4_3170V1.1
gene_c4_31749V3.1	
gene_c4_31750V3.1	gene_c4_31750V1.1
gene_c4_31800V3.1	gene_c4_31800V1.1
gene_c4_3180V3.1	gene_c4_3180V1.1
gene_c4_31830V3.1	gene_c4_31830V1.1
gene_c4_31840V3.1	gene_c4_31840V1.1
gene_c4_31850V3.1	gene_c4_31850V1.1
gene_c4_31860V3.1	gene_c4_31860V1.1
gene_c4_3190V3.1	gene_c4_3190V1.1
gene_c4_31920V3.1	gene_c4_31920V1.1
gene_c4_31950V3.1	gene_c4_31950V1.1
gene_c4_31960V3.1	gene_c4_31960V1.1
