gene1.1	gene1_v2.1
gene_c3_3471V3.1	gene_s1_547V2.1
gene_c3_34720V3.1	gene_s112_115V2.1
gene_c3_34730V3.1	gene_s112_116V2.1
gene_c3_3475V3.1	gene_s1_547V2.1
gene_c3_34770V3.1	gene_s112_123V2.1
gene_c3_34790V3.1	gene_s112_121V2.1
gene_c3_3480V3.1	gene_s1_549V2.1
gene_c3_34830V3.1	gene_s112_133V2.1
gene_c3_34840V3.1	gene_s112_134V2.1;gene_s112_137V2.1
gene_c3_34849V3.1	
gene_c3_34860V3.1	gene_s112_139V2.1
gene_c3_34900V3.1	gene_s112_141V2.1;gene_s112_142V2.1
gene_c3_3490V3.1	gene_s1_550V2.1
gene_c3_34910V3.1	gene_s112_141V2.1;gene_s112_142V2.1
gene_c3_34930V3.1	
gene_c3_34940V3.1	gene_s112_145V2.1
gene_c3_35020V3.1	gene_s112_154V2.1
gene_c3_35040V3.1	gene_s112_158V2.1
gene_c3_35060V3.1	gene_s112_159V2.1;gene_s112_160V2.1
gene_c3_35080V3.1	gene_s112_162V2.1
gene_c3_35090V3.1	
gene_c3_35100V3.1	
gene_c3_3510V3.1	gene_s1_555V2.1;gene_s1_557V2.1
gene_c3_35110V3.1	
gene_c3_35120V3.1	
gene_c3_35140V3.1	
gene_c3_35160V3.1	gene_s112_168V2.1
gene_c3_35180V3.1	gene_s112_169V2.1
gene_c3_35190V3.1	gene_s112_172V2.1
gene_c3_35210V3.1	gene_s112_174V2.1
gene_c3_35217V3.1	gene_s112_175V2.1;gene_s112_176V2.1
gene_c3_35240V3.1	gene_s112_177V2.1
gene_c3_35250V3.1	gene_s112_175V2.1;gene_s112_176V2.1;gene_s112_177V2.1
gene_c3_35251V3.1	gene_s112_179V2.1
gene_c3_35260V3.1	gene_s112_179V2.1
gene_c3_35270V3.1	gene_s112_181V2.1;gene_s112_183V2.1
gene_c3_35290V3.1	gene_s112_185V2.1
gene_c3_35300V3.1	gene_s112_186V2.1
gene_c3_3530V3.1	gene_s1_559V2.1
gene_c3_35320V3.1	gene_s112_188V2.1
gene_c3_35330V3.1	gene_s112_188V2.1;gene_s112_191V2.1
gene_c3_35340V3.1	gene_s112_190V2.1
gene_c3_35360V3.1	gene_s112_193V2.1
gene_c3_35380V3.1	gene_s112_202V2.1
gene_c3_35390V3.1	gene_s112_204V2.1
gene_c3_3540V3.1	gene_s1_561V2.1
gene_c3_35410V3.1	gene_s112_208V2.1
gene_c3_35430V3.1	gene_s112_210V2.1
gene_c3_35450V3.1	gene_s112_212V2.1
gene_c3_35469V3.1	
gene_c3_35475V3.1	
gene_c3_35479V3.1	
gene_c3_35520V3.1	gene_s112_220V2.1
gene_c3_35530V3.1	gene_s112_221V2.1
gene_c3_35570V3.1	
gene_c3_35590V3.1	gene_s112_226V2.1
gene_c3_35610V3.1	gene_s112_227V2.1
gene_c3_35620V3.1	gene_s112_229V2.1;gene_s112_230V2.1
gene_c3_35640V3.1	gene_s112_236V2.1
gene_c3_35650V3.1	
gene_c3_35660V3.1	
gene_c3_35670V3.1	
gene_c3_35680V3.1	gene_s112_240V2.1
gene_c3_35700V3.1	gene_s112_242V2.1
gene_c3_35720V3.1	gene_s112_254V2.1
gene_c3_35760V3.1	
gene_c3_3580V3.1	gene_s1_567V2.1
gene_c3_35820V3.1	gene_s112_267V2.1
gene_c3_35829V3.1	
gene_c3_35850V3.1	
gene_c3_35860V3.1	
gene_c3_35870V3.1	
gene_c3_35880V3.1	
gene_c3_35890V3.1	gene_s96_2V2.1
gene_c3_35930V3.1	
gene_c3_35940V3.1	
gene_c3_35949V3.1	gene_s96_6V2.1;gene_s96_7V2.1
gene_c3_35960V3.1	gene_s96_6V2.1
gene_c3_36040V3.1	
gene_c3_36082V3.1	gene_s96_19V2.1
gene_c3_36100V3.1	gene_s96_20V2.1
gene_c3_36131V3.1	
gene_c3_36140V3.1	gene_s96_24V2.1;gene_s96_25V2.1
gene_c3_36180V3.1	gene_s96_30V2.1
gene_c3_36210V3.1	gene_s96_31V2.1;gene_s96_32V2.1;gene_s96_33V2.1
gene_c3_36221V3.1	gene_s96_33V2.1
gene_c3_36260V3.1	gene_s96_36V2.1
gene_c3_36280V3.1	gene_s96_37V2.1
gene_c3_36320V3.1	gene_s96_41V2.1;gene_s96_42V2.1
gene_c3_36380V3.1	gene_s96_51V2.1
gene_c3_36390V3.1	
gene_c3_36400V3.1	
gene_c3_3640V3.1	gene_s1_575V2.1;gene_s1_576V2.1
gene_c3_36410V3.1	gene_s96_54V2.1
gene_c3_36419V3.1	gene_s96_53V2.1
gene_c3_36430V3.1	gene_s96_53V2.1;gene_s96_56V2.1
gene_c3_36440V3.1	gene_s96_56V2.1
gene_c3_36450V3.1	gene_s96_59V2.1
gene_c3_36480V3.1	gene_s96_61V2.1
gene_c3_36490V3.1	gene_s96_65V2.1
gene_c3_36520V3.1	
gene_c3_36530V3.1	gene_s96_70V2.1
gene_c3_36550V3.1	
gene_c3_36570V3.1	gene_s96_72V2.1
gene_c3_36580V3.1	gene_s96_73V2.1
gene_c3_36610V3.1	gene_s96_74V2.1
gene_c3_36620V3.1	gene_s96_75V2.1
gene_c3_36630V3.1	gene_s96_78V2.1
gene_c3_36640V3.1	gene_s96_82V2.1
gene_c3_36650V3.1	gene_s96_83V2.1
gene_c3_36660V3.1	gene_s96_85V2.1
gene_c3_36670V3.1	gene_s96_87V2.1
gene_c3_36680V3.1	gene_s96_90V2.1
gene_c3_36740V3.1	gene_s96_93V2.1
gene_c3_36750V3.1	gene_s96_94V2.1
gene_c3_36760V3.1	gene_s96_95V2.1
gene_c3_36775V3.1	gene_s96_95V2.1
gene_c3_36800V3.1	gene_s96_98V2.1;gene_s96_99V2.1
gene_c3_36830V3.1	gene_s96_101V2.1
gene_c3_36840V3.1	gene_s96_102V2.1
gene_c3_36850V3.1	
gene_c3_36860V3.1	
gene_c3_36869V3.1	gene_s96_107V2.1
gene_c3_36880V3.1	gene_s96_107V2.1
gene_c3_3690V3.1	gene_s1_581V2.1
gene_c3_36940V3.1	gene_s96_108V2.1
gene_c3_36952V3.1	gene_s96_108V2.1
gene_c3_36960V3.1	gene_s96_111V2.1
gene_c3_36976V3.1	gene_s96_111V2.1
gene_c3_36980V3.1	
gene_c3_37010V3.1	
gene_c3_37020V3.1	gene_s96_114V2.1
gene_c3_37040V3.1	gene_s96_115V2.1
gene_c3_37049V3.1	
gene_c3_37050V3.1	gene_s96_118V2.1;gene_s96_119V2.1
gene_c3_37060V3.1	gene_s96_120V2.1
gene_c3_370V3.1	
gene_c3_37150V3.1	gene_s96_121V2.1
gene_c3_37190V3.1	gene_s96_125V2.1
gene_c3_37200V3.1	gene_s96_125V2.1;gene_s96_127V2.1
gene_c3_37220V3.1	gene_s96_129V2.1
gene_c3_37250V3.1	gene_s96_133V2.1
gene_c3_37260V3.1	gene_s96_134V2.1
gene_c3_37280V3.1	gene_s96_137V2.1
gene_c3_37310V3.1	
gene_c3_37320V3.1	gene_s96_140V2.1
gene_c3_37330V3.1	gene_s96_141V2.1
gene_c3_37350V3.1	gene_s96_142V2.1
gene_c3_37360V3.1	gene_s96_143V2.1;gene_s96_144V2.1
gene_c3_37370V3.1	gene_s96_143V2.1;gene_s96_144V2.1
gene_c3_37380V3.1	gene_s96_145V2.1;gene_s96_146V2.1
gene_c3_37390V3.1	gene_s96_145V2.1;gene_s96_146V2.1
gene_c3_37400V3.1	gene_s96_148V2.1
gene_c3_37419V3.1	
gene_c3_37440V3.1	
gene_c3_37470V3.1	gene_s96_155V2.1
gene_c3_37480V3.1	gene_s96_156V2.1
gene_c3_37490V3.1	gene_s96_157V2.1
gene_c3_37497V3.1	gene_s96_157V2.1
gene_c3_37540V3.1	gene_s96_165V2.1;gene_s96_168V2.1
gene_c3_37560V3.1	gene_s96_169V2.1
gene_c3_37619V3.1	gene_s96_176V2.1
gene_c3_37640V3.1	gene_s96_180V2.1
gene_c3_37660V3.1	gene_s96_183V2.1
gene_c3_37710V3.1	gene_s96_191V2.1
gene_c3_37730V3.1	gene_s96_192V2.1
gene_c3_37740V3.1	
gene_c3_37748V3.1	
gene_c3_37750V3.1	
gene_c3_37780V3.1	
gene_c3_37790V3.1	
gene_c3_37800V3.1	gene_s96_200V2.1
gene_c3_3780V3.1	gene_s1_587V2.1
gene_c3_37810V3.1	gene_s96_201V2.1
gene_c3_37820V3.1	gene_s96_201V2.1;gene_s96_202V2.1
gene_c3_37840V3.1	gene_s96_205V2.1
gene_c3_37880V3.1	gene_s96_213V2.1
gene_c3_37889V3.1	
gene_c3_37890V3.1	gene_s96_215V2.1;gene_s96_216V2.1
gene_c3_3790V3.1	
gene_c3_37951V3.1	
gene_c3_37980V3.1	gene_s96_224V2.1
gene_c3_37990V3.1	
gene_c3_38000V3.1	gene_s96_226V2.1
gene_c3_3800V3.1	gene_s1_590V2.1
gene_c3_38010V3.1	gene_s96_227V2.1
gene_c3_38019V3.1	gene_s96_228V2.1
gene_c3_38050V3.1	gene_s96_232V2.1
gene_c3_38060V3.1	gene_s96_233V2.1
gene_c3_38070V3.1	gene_s96_235V2.1
gene_c3_38080V3.1	gene_s96_236V2.1
gene_c3_380V3.1	gene_s1_213V2.1
gene_c3_38100V3.1	gene_s96_236V2.1;gene_s96_240V2.1
gene_c3_38110V3.1	
gene_c3_38124V3.1	
gene_c3_38130V3.1	
gene_c3_38160V3.1	gene_s96_251V2.1
gene_c3_38170V3.1	gene_s96_253V2.1
gene_c3_38200V3.1	gene_s96_258V2.1
gene_c3_3820V3.1	gene_s1_592V2.1
gene_c3_38210V3.1	gene_s96_260V2.1;gene_s96_262V2.1;gene_s96_263V2.1;gene_s96_264V2.1
gene_c3_38220V3.1	
gene_c3_38240V3.1	gene_s96_264V2.1
gene_c3_38260V3.1	
gene_c3_38262V3.1	
gene_c3_38350V3.1	
gene_c3_3840V3.1	gene_s1_594V2.1
gene_c3_3850V3.1	gene_s1_595V2.1
gene_c3_3880V3.1	gene_s1_598V2.1
gene_c3_3960V3.1	
gene_c3_3980V3.1	gene_s1_607V2.1;gene_s1_610V2.1
gene_c3_4040V3.1	gene_s1_614V2.1
gene_c3_4080V3.1	gene_s1_622V2.1;gene_s1_623V2.1
gene_c3_4090V3.1	gene_s1_624V2.1
gene_c3_40V3.1	
gene_c3_4100V3.1	gene_s1_625V2.1;gene_s1_626V2.1
gene_c3_4110V3.1	gene_s1_626V2.1
gene_c3_4140V3.1	
gene_c3_4150V3.1	gene_s1_632V2.1
gene_c3_4160V3.1	gene_s1_636V2.1
gene_c3_4210V3.1	gene_s1_641V2.1;gene_s1_642V2.1
gene_c3_4230V3.1	
gene_c3_4241V3.1	gene_s1_645V2.1
gene_c3_4260V3.1	gene_s1_647V2.1
gene_c3_4270V3.1	gene_s1_647V2.1;gene_s1_649V2.1
gene_c3_430V3.1	gene_s1_221V2.1
gene_c3_4330V3.1	gene_s1_653V2.1
gene_c3_4360V3.1	gene_s1_654V2.1
gene_c3_440V3.1	gene_s1_222V2.1
gene_c3_4430V3.1	gene_s1_661V2.1
gene_c3_4440V3.1	gene_s1_662V2.1
gene_c3_4460V3.1	
gene_c3_4490V3.1	gene_s1_670V2.1
gene_c3_450V3.1	
gene_c3_460V3.1	gene_s1_225V2.1;gene_s1_227V2.1
gene_c3_4660V3.1	
gene_c3_4690V3.1	gene_s1_685V2.1
gene_c3_4850V3.1	gene_s1_696V2.1
gene_c3_4859V3.1	
gene_c3_4891V3.1	gene_s1_700V2.1;gene_s1_703V2.1
gene_c3_490V3.1	gene_s1_230V2.1
gene_c3_4916V3.1	
gene_c3_4950V3.1	gene_s1_711V2.1
gene_c3_4970V3.1	gene_s1_715V2.1;gene_s1_716V2.1
gene_c3_4980V3.1	gene_s1_716V2.1
gene_c3_500V3.1	gene_s1_231V2.1
gene_c3_5010V3.1	gene_s1_719V2.1
gene_c3_5018V3.1	
gene_c3_5020V3.1	
gene_c3_5030V3.1	
gene_c3_5040V3.1	gene_s1_723V2.1
gene_c3_5050V3.1	gene_s1_726V2.1
gene_c3_5060V3.1	gene_s1_727V2.1;gene_s1_728V2.1
gene_c3_5070V3.1	gene_s1_728V2.1
gene_c3_5080V3.1	gene_s1_731V2.1
gene_c3_510V3.1	gene_s1_232V2.1
gene_c3_5150V3.1	
gene_c3_5170V3.1	
gene_c3_5200V3.1	
gene_c3_5204V3.1	
gene_c3_5210V3.1	
gene_c3_5230V3.1	
gene_c3_5250V3.1	gene_s1_747V2.1
gene_c3_5260V3.1	
gene_c3_5270V3.1	
gene_c3_5290V3.1	gene_s1_754V2.1
gene_c3_5330V3.1	gene_s1_758V2.1
gene_c3_5340V3.1	gene_s1_759V2.1
gene_c3_5370V3.1	gene_s1_762V2.1
gene_c3_5380V3.1	gene_s1_763V2.1
gene_c3_5410V3.1	gene_s1_764V2.1
gene_c3_5420V3.1	gene_s1_765V2.1
gene_c3_5450V3.1	
gene_c3_5460V3.1	gene_s1_769V2.1
gene_c3_5470V3.1	gene_s1_770V2.1
gene_c3_5480V3.1	gene_s1_770V2.1;gene_s1_775V2.1
gene_c3_5490V3.1	gene_s1_770V2.1;gene_s1_775V2.1
gene_c3_5520V3.1	gene_s1_778V2.1
gene_c3_5540V3.1	gene_s1_779V2.1
gene_c3_5550V3.1	gene_s1_780V2.1
gene_c3_5560V3.1	gene_s1_781V2.1
gene_c3_5570V3.1	gene_s1_782V2.1
gene_c3_5580V3.1	gene_s1_784V2.1
gene_c3_5590V3.1	gene_s1_785V2.1
gene_c3_5600V3.1	gene_s1_786V2.1;gene_s1_787V2.1
gene_c3_5620V3.1	gene_s1_788V2.1
gene_c3_5650V3.1	gene_s1_789V2.1
gene_c3_5660V3.1	
gene_c3_5680V3.1	gene_s1_792V2.1
gene_c3_5690V3.1	gene_s1_793V2.1
gene_c3_570V3.1	
gene_c3_5720V3.1	gene_s1_798V2.1
gene_c3_5740V3.1	gene_s1_802V2.1
gene_c3_5760V3.1	gene_s1_804V2.1
gene_c3_5764V3.1	gene_s1_804V2.1
gene_c3_5770V3.1	gene_s1_808V2.1
gene_c3_5790V3.1	gene_s1_811V2.1
gene_c3_5810V3.1	gene_s1_815V2.1
gene_c3_5820V3.1	
gene_c3_5880V3.1	gene_s1_822V2.1;gene_s1_823V2.1
gene_c3_5910V3.1	gene_s1_825V2.1
gene_c3_5930V3.1	gene_s1_828V2.1
gene_c3_5940V3.1	gene_s1_828V2.1;gene_s1_829V2.1
gene_c3_5960V3.1	gene_s1_831V2.1
gene_c3_5970V3.1	gene_s1_835V2.1
gene_c3_5977V3.1	
gene_c3_5990V3.1	gene_s1_837V2.1
gene_c3_6060V3.1	
gene_c3_6080V3.1	gene_s1_845V2.1
gene_c3_6100V3.1	gene_s1_844V2.1;gene_s1_845V2.1;gene_s1_846V2.1
gene_c3_610V3.1	gene_s1_242V2.1
gene_c3_6140V3.1	gene_s1_848V2.1
gene_c3_6160V3.1	gene_s1_850V2.1;gene_s1_851V2.1
gene_c3_6190V3.1	gene_s1_853V2.1
gene_c3_6200V3.1	gene_s1_854V2.1
gene_c3_620V3.1	gene_s1_243V2.1
gene_c3_6250V3.1	gene_s1_860V2.1
gene_c3_6359V3.1	gene_s1_863V2.1
gene_c3_6370V3.1	gene_s1_863V2.1;gene_s1_864V2.1
gene_c3_6420V3.1	gene_s296_69V2.1
gene_c3_6440V3.1	gene_s296_67V2.1
gene_c3_6460V3.1	gene_s296_66V2.1
gene_c3_6480V3.1	gene_s296_62V2.1;gene_s296_63V2.1
gene_c3_6500V3.1	gene_s296_59V2.1
gene_c3_6530V3.1	
gene_c3_6540V3.1	gene_s296_56V2.1
gene_c3_660V3.1	gene_s1_246V2.1
gene_c3_6650V3.1	
gene_c3_6660V3.1	gene_s296_54V2.1
gene_c3_671V3.1	
gene_c3_6730V3.1	
gene_c3_6740V3.1	gene_s296_44V2.1;gene_s296_45V2.1
gene_c3_6750V3.1	gene_s296_43V2.1
gene_c3_6760V3.1	gene_s296_42V2.1
gene_c3_6780V3.1	gene_s296_38V2.1
gene_c3_6800V3.1	gene_s296_36V2.1;gene_s296_37V2.1
gene_c3_6830V3.1	gene_s296_32V2.1
gene_c3_6840V3.1	gene_s296_31V2.1
gene_c3_6860V3.1	gene_s296_28V2.1;gene_s296_29V2.1
gene_c3_6870V3.1	gene_s296_29V2.1
gene_c3_6880V3.1	
gene_c3_6890V3.1	gene_s296_27V2.1
gene_c3_690V3.1	gene_s1_248V2.1
gene_c3_6980V3.1	gene_s296_11V2.1
gene_c3_700V3.1	gene_s1_250V2.1
gene_c3_7010V3.1	gene_s296_9V2.1
gene_c3_7020V3.1	gene_s296_7V2.1
gene_c3_7030V3.1	gene_s296_6V2.1
gene_c3_7040V3.1	gene_s296_5V2.1
gene_c3_7060V3.1	gene_s296_2V2.1
gene_c3_7160V3.1	gene_s321_33V2.1
gene_c3_7180V3.1	gene_s321_30V2.1
gene_c3_720V3.1	gene_s1_251V2.1
gene_c3_7219V3.1	
gene_c3_7350V3.1	
gene_c3_7360V3.1	
gene_c3_7370V3.1	gene_s321_14V2.1
gene_c3_740V3.1	gene_s1_253V2.1;gene_s1_254V2.1;gene_s1_255V2.1
gene_c3_7430V3.1	gene_s321_11V2.1
gene_c3_7440V3.1	gene_s321_10V2.1
gene_c3_7450V3.1	gene_s321_9V2.1
gene_c3_7460V3.1	gene_s321_8V2.1
gene_c3_760V3.1	gene_s1_256V2.1
gene_c3_7820V3.1	gene_s308_4V2.1
gene_c3_7840V3.1	gene_s308_9V2.1
gene_c3_7850V3.1	
gene_c3_7860V3.1	gene_s308_11V2.1
gene_c3_7930V3.1	gene_s308_15V2.1
gene_c3_7980V3.1	gene_s308_21V2.1
gene_c3_8000V3.1	gene_s308_25V2.1
gene_c3_8080V3.1	
gene_c3_8090V3.1	
gene_c3_810V3.1	gene_s1_263V2.1
gene_c3_8110V3.1	
gene_c3_8120V3.1	
gene_c3_8130V3.1	
gene_c3_8132V3.1	
gene_c3_8150V3.1	
gene_c3_8160V3.1	
gene_c3_8190V3.1	gene_s140_7V2.1
gene_c3_8200V3.1	
gene_c3_820V3.1	gene_s1_264V2.1
gene_c3_8250V3.1	gene_s140_12V2.1
gene_c3_8280V3.1	gene_s140_14V2.1;gene_s140_15V2.1
gene_c3_830V3.1	gene_s1_265V2.1;gene_s1_266V2.1
gene_c3_8340V3.1	gene_s140_17V2.1
gene_c3_8350V3.1	gene_s140_18V2.1
gene_c3_8360V3.1	
gene_c3_8370V3.1	gene_s140_22V2.1
gene_c3_8390V3.1	gene_s140_24V2.1
gene_c3_8400V3.1	gene_s140_26V2.1
gene_c3_8410V3.1	gene_s140_31V2.1
gene_c3_8460V3.1	gene_s140_48V2.1
gene_c3_8470V3.1	gene_s140_50V2.1
gene_c3_8490V3.1	gene_s140_59V2.1
gene_c3_8500V3.1	gene_s140_60V2.1
gene_c3_8510V3.1	gene_s140_61V2.1
gene_c3_851V3.1	gene_s1_268V2.1
gene_c3_8520V3.1	gene_s140_62V2.1
gene_c3_8540V3.1	gene_s140_63V2.1
gene_c3_8560V3.1	gene_s140_64V2.1
gene_c3_8570V3.1	gene_s140_65V2.1
gene_c3_8580V3.1	gene_s140_66V2.1
gene_c3_860V3.1	
gene_c3_8640V3.1	gene_s140_73V2.1
gene_c3_8660V3.1	gene_s140_74V2.1
gene_c3_880V3.1	gene_s1_272V2.1
gene_c3_8820V3.1	gene_s140_87V2.1
gene_c3_8830V3.1	gene_s140_87V2.1
gene_c3_884V3.1	gene_s1_272V2.1
gene_c3_8860V3.1	gene_s140_92V2.1
gene_c3_8880V3.1	gene_s140_93V2.1
gene_c3_890V3.1	gene_s1_273V2.1
gene_c3_8930V3.1	gene_s140_99V2.1
gene_c3_8940V3.1	gene_s140_100V2.1
gene_c3_8950V3.1	
gene_c3_8960V3.1	gene_s140_106V2.1
gene_c3_8980V3.1	gene_s140_111V2.1
gene_c3_910V3.1	
gene_c3_9110V3.1	gene_s140_127V2.1
gene_c3_9120V3.1	
gene_c3_9130V3.1	
gene_c3_9140V3.1	
gene_c3_9160V3.1	
gene_c3_9180V3.1	gene_s140_138V2.1
gene_c3_9200V3.1	gene_s140_141V2.1
gene_c3_920V3.1	gene_s1_278V2.1
gene_c3_9210V3.1	gene_s140_141V2.1
gene_c3_9280V3.1	
gene_c3_9290V3.1	gene_s140_148V2.1
gene_c3_9300V3.1	
gene_c3_930V3.1	gene_s1_278V2.1
gene_c3_9330V3.1	gene_s140_150V2.1
gene_c3_9350V3.1	gene_s140_156V2.1
gene_c3_9390V3.1	gene_s140_162V2.1
gene_c3_9410V3.1	gene_s140_164V2.1
gene_c3_9430V3.1	gene_s140_167V2.1
gene_c3_9440V3.1	gene_s140_168V2.1
gene_c3_9470V3.1	gene_s140_172V2.1
gene_c3_950V3.1	gene_s1_286V2.1
gene_c3_9610V3.1	gene_s74_6V2.1
gene_c3_9640V3.1	gene_s74_7V2.1
gene_c3_9650V3.1	gene_s74_9V2.1
gene_c3_9680V3.1	gene_s74_11V2.1
gene_c3_970V3.1	gene_s1_292V2.1
gene_c3_9730V3.1	gene_s74_19V2.1
gene_c3_9740V3.1	gene_s74_20V2.1
gene_c3_9750V3.1	gene_s74_21V2.1
gene_c3_9760V3.1	gene_s74_22V2.1
gene_c3_9770V3.1	gene_s74_23V2.1
gene_c3_9780V3.1	gene_s74_24V2.1
gene_c3_9790V3.1	gene_s74_25V2.1
gene_c3_9810V3.1	gene_s74_26V2.1
gene_c3_9830V3.1	gene_s74_27V2.1
gene_c3_9850V3.1	gene_s74_30V2.1
gene_c3_9870V3.1	gene_s74_33V2.1;gene_s74_34V2.1
gene_c3_9874V3.1	gene_s74_33V2.1;gene_s74_34V2.1
gene_c3_9890V3.1	gene_s74_34V2.1;gene_s74_35V2.1
gene_c3_9920V3.1	gene_s74_36V2.1
gene_c3_9940V3.1	gene_s74_37V2.1
gene_c3_9950V3.1	gene_s74_38V2.1
gene_c3_9960V3.1	gene_s74_39V2.1
gene_c3_9970V3.1	gene_s74_41V2.1
gene_c3_9980V3.1	gene_s74_43V2.1
gene_c3_9990V3.1	gene_s74_44V2.1
gene_c4_10000V3.1	gene_s190_63V2.1
gene_c4_10010V3.1	gene_s190_64V2.1
gene_c4_10030V3.1	gene_s190_65V2.1
gene_c4_10090V3.1	gene_s190_70V2.1
gene_c4_10100V3.1	gene_s190_71V2.1
gene_c4_10110V3.1	gene_s190_72V2.1
gene_c4_10120V3.1	gene_s190_74V2.1
gene_c4_10130V3.1	
gene_c4_10140V3.1	gene_s190_76V2.1
gene_c4_1020V3.1	gene_s267_10V2.1
gene_c4_10250V3.1	gene_s190_81V2.1
gene_c4_10280V3.1	gene_s190_84V2.1;gene_s190_85V2.1
gene_c4_10290V3.1	gene_s190_84V2.1;gene_s190_85V2.1
gene_c4_10300V3.1	gene_s190_86V2.1
gene_c4_10311V3.1	
gene_c4_10340V3.1	gene_s190_89V2.1;gene_s190_90V2.1;gene_s190_91V2.1
gene_c4_10360V3.1	gene_s190_92V2.1
gene_c4_10380V3.1	gene_s190_93V2.1
gene_c4_1040V3.1	gene_s267_8V2.1;gene_s267_9V2.1
gene_c4_10480V3.1	gene_s190_103V2.1
gene_c4_10497V3.1	gene_s190_103V2.1
gene_c4_10510V3.1	gene_s190_104V2.1
gene_c4_10520V3.1	gene_s190_105V2.1
gene_c4_10530V3.1	gene_s227_1V2.1
gene_c4_10610V3.1	gene_s227_4V2.1;gene_s227_5V2.1
gene_c4_10620V3.1	gene_s227_5V2.1
gene_c4_10630V3.1	gene_s227_8V2.1
gene_c4_10640V3.1	gene_s227_9V2.1
gene_c4_10660V3.1	gene_s227_10V2.1
gene_c4_10670V3.1	
gene_c4_10695V3.1	
gene_c4_1070V3.1	gene_s267_7V2.1
gene_c4_10730V3.1	gene_s227_17V2.1
gene_c4_10740V3.1	gene_s227_18V2.1
gene_c4_10760V3.1	gene_s227_20V2.1
gene_c4_10761V3.1	gene_s227_20V2.1
gene_c4_10762V3.1	gene_s227_20V2.1
gene_c4_10770V3.1	gene_s227_23V2.1
gene_c4_10780V3.1	gene_s227_24V2.1
gene_c4_10810V3.1	gene_s227_26V2.1
gene_c4_10820V3.1	gene_s227_29V2.1
gene_c4_10830V3.1	gene_s227_31V2.1
gene_c4_10850V3.1	gene_s227_33V2.1;gene_s227_34V2.1
gene_c4_10880V3.1	gene_s227_35V2.1
gene_c4_10900V3.1	gene_s227_35V2.1
gene_c4_10940V3.1	gene_s227_40V2.1;gene_s227_41V2.1
gene_c4_10970V3.1	gene_s227_43V2.1
gene_c4_10V3.1	
gene_c4_11030V3.1	gene_s227_44V2.1
gene_c4_11050V3.1	
gene_c4_11080V3.1	gene_s227_48V2.1
gene_c4_11110V3.1	gene_s227_54V2.1
gene_c4_11130V3.1	gene_s227_55V2.1
gene_c4_11150V3.1	gene_s227_56V2.1
gene_c4_11160V3.1	gene_s227_57V2.1
gene_c4_11180V3.1	gene_s227_58V2.1
gene_c4_11200V3.1	gene_s227_59V2.1;gene_s227_60V2.1
gene_c4_1120V3.1	
gene_c4_11210V3.1	gene_s227_61V2.1
gene_c4_11220V3.1	gene_s227_62V2.1
gene_c4_11240V3.1	gene_s227_63V2.1
gene_c4_11250V3.1	gene_s227_63V2.1;gene_s227_64V2.1
gene_c4_11270V3.1	gene_s227_66V2.1
gene_c4_11280V3.1	gene_s227_69V2.1
gene_c4_11290V3.1	gene_s227_70V2.1
gene_c4_11300V3.1	gene_s227_71V2.1
gene_c4_11330V3.1	gene_s227_74V2.1
gene_c4_11340V3.1	gene_s227_75V2.1
gene_c4_11360V3.1	gene_s227_83V2.1
gene_c4_11370V3.1	gene_s227_85V2.1
gene_c4_11390V3.1	
gene_c4_11391V3.1	
gene_c4_11400V3.1	
gene_c4_11430V3.1	gene_s227_93V2.1
gene_c4_11440V3.1	gene_s227_94V2.1
gene_c4_11450V3.1	gene_s227_96V2.1
gene_c4_11460V3.1	
gene_c4_11480V3.1	
gene_c4_11490V3.1	gene_s227_100V2.1
gene_c4_11507V3.1	gene_s227_103V2.1
gene_c4_11520V3.1	
gene_c4_11540V3.1	
gene_c4_11550V3.1	gene_s227_108V2.1
gene_c4_11590V3.1	gene_s227_109V2.1;gene_s227_111V2.1
gene_c4_1160V3.1	
gene_c4_11630V3.1	gene_s227_112V2.1
gene_c4_11670V3.1	gene_s227_118V2.1
gene_c4_11691V3.1	gene_s227_119V2.1
gene_c4_11700V3.1	gene_s227_122V2.1
gene_c4_1170V3.1	gene_s160_156V2.1
gene_c4_11750V3.1	gene_s227_127V2.1
gene_c4_11760V3.1	gene_s227_128V2.1
gene_c4_11770V3.1	gene_s227_129V2.1
gene_c4_11800V3.1	gene_s227_133V2.1
gene_c4_1180V3.1	gene_s160_155V2.1
gene_c4_11810V3.1	gene_s227_136V2.1
gene_c4_11830V3.1	gene_s284_2V2.1
gene_c4_11850V3.1	gene_s284_6V2.1
gene_c4_11854V3.1	gene_s284_6V2.1
gene_c4_11860V3.1	gene_s284_7V2.1
gene_c4_11900V3.1	gene_s284_9V2.1
gene_c4_1190V3.1	gene_s160_154V2.1
gene_c4_11910V3.1	gene_s284_10V2.1
gene_c4_11930V3.1	gene_s284_10V2.1;gene_s284_11V2.1
gene_c4_11980V3.1	gene_s284_13V2.1;gene_s284_14V2.1
gene_c4_12000V3.1	gene_s284_17V2.1
gene_c4_1200V3.1	gene_s160_153V2.1
gene_c4_12010V3.1	gene_s284_17V2.1;gene_s284_19V2.1
gene_c4_12019V3.1	
gene_c4_12030V3.1	gene_s284_20V2.1
gene_c4_12050V3.1	gene_s284_21V2.1
gene_c4_12090V3.1	gene_s284_24V2.1
gene_c4_12100V3.1	gene_s284_24V2.1
